datetime,air.temp,headwind,humidity
2023-02-01 00:00:00,4.209,-3.833205624,81.4
2023-02-01 00:10:00,4.217,-3.872927424,81.5
2023-02-01 00:20:00,4.222,-4.08865782,81.4
2023-02-01 00:30:00,4.191,-3.475730082,81.4
2023-02-01 00:40:00,4.14,-3.528819701,81.6
2023-02-01 00:50:00,4.189,-4.410037321,81
2023-02-01 01:00:00,4.227,-4.042323005,81.3
2023-02-01 01:10:00,4.199,-4.011481557,81.3
2023-02-01 01:20:00,4.29,-3.975247002,80.9
2023-02-01 01:30:00,4.407,-4.310209228,80
2023-02-01 01:40:00,4.538,-3.745889332,79.69
2023-02-01 01:50:00,4.57,-3.614795686,80.1
2023-02-01 02:00:00,4.572,-4.286524523,79.99
2023-02-01 02:10:00,4.648,-3.635899452,79.72
2023-02-01 02:20:00,4.788,-3.857442034,78.65
2023-02-01 02:30:00,4.841,-4.269884315,78.49
2023-02-01 02:40:00,4.808,-4.186615511,79.09
2023-02-01 02:50:00,4.676,-4.368685089,78.87
2023-02-01 03:00:00,4.715,-4.717451361,79.33
2023-02-01 03:10:00,4.661,-4.778436192,79.97
2023-02-01 03:20:00,4.638,-4.439033619,80.4
2023-02-01 03:30:00,4.651,-4.70119418,79.9
2023-02-01 03:40:00,4.624,-4.415312546,80.7
2023-02-01 03:50:00,4.532,-4.247973595,81.1
2023-02-01 04:00:00,4.545,-4.164057122,81.2
2023-02-01 04:10:00,4.545,-4.314981445,80.9
2023-02-01 04:20:00,4.573,-3.840737004,80.6
2023-02-01 04:30:00,4.548,-3.811158442,80.9
2023-02-01 04:40:00,4.459,-3.583485493,81
2023-02-01 04:50:00,4.452,-3.480308046,81.1
2023-02-01 05:00:00,4.512,-3.983623672,80.9
2023-02-01 05:10:00,4.547,-3.923255279,80.9
2023-02-01 05:20:00,4.661,-4.314585483,80.6
2023-02-01 05:30:00,4.763,-3.933914168,80.4
2023-02-01 05:40:00,4.757,-4.244053896,80.4
2023-02-01 05:50:00,4.814,-4.09585327,80.7
2023-02-01 06:00:00,4.827,-4.131257739,80.1
2023-02-01 06:10:00,4.84,-4.329163904,80.1
2023-02-01 06:20:00,4.839,-4.247034523,80.5
2023-02-01 06:30:00,4.814,-4.065778465,80.9
2023-02-01 06:40:00,4.815,-3.518001194,81.2
2023-02-01 06:50:00,4.85,-3.881850131,81
2023-02-01 07:00:00,5.007,-3.527594022,80.1
2023-02-01 07:10:00,5.184,-3.018724574,79.48
2023-02-01 07:20:00,5.231,-3.674230548,79.67
2023-02-01 07:30:00,5.26,-3.285912253,79.63
2023-02-01 07:40:00,5.295,-3.337594038,78.96
2023-02-01 07:50:00,5.285,-3.509079196,78.93
2023-02-01 08:00:00,5.264,-3.093901989,78.77
2023-02-01 08:10:00,5.364,-3.257310402,77.54
2023-02-01 08:20:00,5.414,-3.372878775,77.93
2023-02-01 08:30:00,5.416,-3.494163409,78.02
2023-02-01 08:40:00,5.429,-3.389052806,78.02
2023-02-01 08:50:00,5.405,-2.900522155,78.86
2023-02-01 09:00:00,5.378,-3.141712373,78.91
2023-02-01 09:10:00,5.444,-3.226361506,78.26
2023-02-01 09:20:00,5.662,-3.365938721,77.81
2023-02-01 09:30:00,5.894,-3.461748058,75.81
2023-02-01 09:40:00,6.276,-2.987254405,74.25
2023-02-01 10:10:00,6.641,-3.274857668,73.12
2023-02-01 10:20:00,6.885,-3.075504393,72.4
2023-02-01 10:40:00,7.244,-2.525527261,72.23
2023-02-01 11:00:00,7.721,-2.976562418,69.42
2023-02-01 11:10:00,8.06,-2.398349089,67.6
2023-02-01 11:20:00,8.45,-3.059166392,66.3
2023-02-01 11:30:00,8.62,-3.066264627,66.47
2023-02-01 11:40:00,8.66,-2.098955077,66.88
2023-02-01 11:50:00,8.75,-3.006274335,66.33
2023-02-01 12:00:00,8.88,-3.045846984,65.54
2023-02-01 12:10:00,8.98,-3.52413222,64.96
2023-02-01 12:50:00,9.17,-2.793488446,65.1
2023-02-01 13:00:00,9.18,-2.938771833,64.92
2023-02-01 13:10:00,9.18,-3.10056385,65.1
2023-02-01 13:20:00,9.23,-3.27167981,64.72
2023-02-01 13:30:00,9.25,-2.927160225,65.4
2023-02-01 13:40:00,9.21,-2.963525631,66.46
2023-02-01 13:50:00,9.17,-3.694894733,66.22
2023-02-01 14:00:00,9.15,-3.12991856,66.84
2023-02-01 14:10:00,9.16,-2.932773019,66.84
2023-02-01 14:20:00,9.16,-3.097839159,66.77
2023-02-01 14:30:00,9.17,-3.032386034,67.83
2023-02-01 14:40:00,9,-3.253253339,68.72
2023-02-01 14:50:00,8.94,-3.034720838,69.4
2023-02-01 15:00:00,8.86,-2.925864628,69.51
2023-02-01 15:10:00,8.78,-2.872328398,69.98
2023-02-01 15:20:00,8.71,-2.937921844,70.84
2023-02-01 15:30:00,8.59,-2.914590255,71.98
2023-02-01 15:40:00,8.47,-3.087124349,72.28
2023-02-01 15:50:00,8.44,-3.439744835,72.42
2023-02-01 16:00:00,8.42,-3.176008268,72.73
2023-02-01 16:10:00,8.4,-3.274409434,71.57
2023-02-01 16:20:00,8.43,-2.267742607,73.14
2023-02-01 16:30:00,8.34,-2.129875169,73.52
2023-02-01 16:40:00,8.27,-2.449303033,72.7
2023-02-01 16:50:00,8.34,-2.724350146,72.29
2023-02-01 17:00:00,8.35,-2.741015641,71.19
2023-02-01 17:10:00,8.42,-2.807082206,71.05
2023-02-01 17:20:00,8.36,-2.777748464,71.84
2023-02-01 17:30:00,8.24,-3.109399641,71.81
2023-02-01 17:40:00,8.18,-2.851889511,71.86
2023-02-01 17:50:00,8.08,-2.736247973,72.39
2023-02-01 18:00:00,8.03,-3.076189414,72.01
2023-02-01 18:10:00,7.928,-3.179625925,72.94
2023-02-01 18:20:00,7.683,-3.083805658,74.55
2023-02-01 18:30:00,7.58,-3.173620658,75.26
2023-02-01 18:40:00,7.485,-3.398216495,75.47
2023-02-01 18:50:00,7.505,-2.770672209,75.03
2023-02-01 19:00:00,7.534,-2.90490374,74.99
2023-02-01 19:10:00,7.586,-2.953800825,75.88
2023-02-01 19:20:00,7.55,-3.134694413,76.57
2023-02-01 19:30:00,7.549,-3.42983598,77.7
2023-02-01 19:40:00,7.563,-3.54613327,78.18
2023-02-01 19:50:00,7.547,-4.302857029,78.55
2023-02-01 20:00:00,7.428,-3.592016204,79.65
2023-02-01 20:10:00,7.326,-3.964580538,80.3
2023-02-01 20:20:00,7.317,-4.086350864,80.4
2023-02-01 20:30:00,7.292,-3.872563918,81.1
2023-02-01 20:40:00,7.234,-4.112080781,81.2
2023-02-01 20:50:00,7.203,-4.27599638,80.9
2023-02-01 21:00:00,7.196,-3.910358618,80.9
2023-02-01 21:10:00,7.201,-4.365406876,80.7
2023-02-01 21:20:00,7.181,-4.103264089,80.6
2023-02-01 21:30:00,7.189,-4.559619321,80.4
2023-02-01 21:40:00,7.198,-4.406460144,80.3
2023-02-01 21:50:00,7.222,-4.089744018,80.2
2023-02-01 22:00:00,7.234,-4.100527668,80.7
2023-02-01 22:10:00,7.22,-4.367279685,80.8
2023-02-01 22:20:00,7.166,-3.86079357,81.4
2023-02-01 22:30:00,7.056,-3.894998691,82.5
2023-02-01 22:40:00,6.96,-2.959261678,82.8
2023-02-01 22:50:00,6.942,-3.58885226,82.7
2023-02-01 23:00:00,6.954,-3.263073024,83.1
2023-02-01 23:10:00,6.929,-2.701703714,83.5
2023-02-01 23:20:00,6.975,-3.31759839,83
2023-02-01 23:30:00,7.095,-2.881915633,82.3
2023-02-01 23:40:00,7.146,-2.985525211,82.3
2023-02-01 23:50:00,7.164,-3.554897889,82.3
2023-02-02 00:00:00,7.159,-3.655488334,82.3
2023-02-02 00:10:00,7.164,-3.559793682,82.7
2023-02-02 00:20:00,7.142,-3.25968473,82.9
2023-02-02 00:30:00,7.138,-2.620777967,83
2023-02-02 00:40:00,7.118,-3.318497957,83.4
2023-02-02 00:50:00,7.028,-3.11782927,84.5
2023-02-02 01:00:00,6.952,-3.324122268,85
2023-02-02 01:10:00,6.933,-3.172557505,85.8
2023-02-02 01:20:00,6.865,-3.194450843,86.1
2023-02-02 01:30:00,6.84,-3.008523882,86.5
2023-02-02 01:40:00,6.766,-2.85916992,86.3
2023-02-02 01:50:00,6.75,-3.097959447,85.9
2023-02-02 02:00:00,6.723,-2.197767647,86.1
2023-02-02 02:10:00,6.654,-2.10101326,86.2
2023-02-02 02:20:00,6.567,-2.062470431,86.5
2023-02-02 02:30:00,6.43,-2.428660352,87.2
2023-02-02 02:40:00,6.382,-2.629947447,87.6
2023-02-02 02:50:00,6.487,-2.837789593,87.6
2023-02-02 03:00:00,6.554,-3.073017515,88
2023-02-02 03:10:00,6.601,-3.228101142,88.4
2023-02-02 03:20:00,6.634,-2.911127599,88.2
2023-02-02 03:30:00,6.698,-2.915983201,87.4
2023-02-02 03:40:00,6.79,-3.08246545,86.3
2023-02-02 03:50:00,6.861,-3.212429749,85.1
2023-02-02 04:00:00,6.877,-3.403258346,84.1
2023-02-02 04:10:00,6.844,-3.212502358,83.8
2023-02-02 04:20:00,6.695,-2.934174276,83.4
2023-02-02 04:30:00,6.651,-3.073172283,82.6
2023-02-02 04:40:00,6.555,-3.430106017,82.7
2023-02-02 04:50:00,6.398,-3.541579401,82.8
2023-02-02 05:00:00,6.088,-3.420603597,83.4
2023-02-02 05:10:00,6.04,-3.508779212,84
2023-02-02 05:20:00,6.113,-3.096608668,85
2023-02-02 05:30:00,6.104,-2.889746986,86.1
2023-02-02 05:40:00,6.085,-2.504170719,87.3
2023-02-02 05:50:00,6.078,-3.245051331,87.9
2023-02-02 06:00:00,6.266,-3.224307496,88.5
2023-02-02 06:10:00,6.431,-3.603236223,89
2023-02-02 06:20:00,6.503,-3.699925107,89.9
2023-02-02 06:30:00,6.553,-4.157109339,90.3
2023-02-02 06:40:00,6.64,-3.663490475,90.5
2023-02-02 06:50:00,6.612,-3.573166146,91
2023-02-02 07:00:00,6.602,-3.287345607,91.5
2023-02-02 07:10:00,6.65,-3.514841714,92
2023-02-02 07:20:00,6.664,-3.128622811,92.9
2023-02-02 07:30:00,6.821,-3.479533246,92.8
2023-02-02 07:40:00,6.921,-3.064014921,92.9
2023-02-02 07:50:00,6.949,-2.86464799,93.3
2023-02-02 08:00:00,6.949,-3.010482735,93.8
2023-02-02 08:10:00,7.013,-2.648635566,94.1
2023-02-02 08:20:00,7.099,-2.709108086,94.2
2023-02-02 08:30:00,7.149,-2.904699648,94.4
2023-02-02 08:40:00,7.236,-3.161821158,94.5
2023-02-02 08:50:00,7.318,-3.096235575,94.6
2023-02-02 09:00:00,7.404,-2.905945076,94.6
2023-02-02 09:10:00,7.531,-2.553616439,94.3
2023-02-02 09:20:00,7.675,-2.87087833,94
2023-02-02 09:30:00,7.846,-2.989146932,93.6
2023-02-02 09:40:00,8.01,-2.938372813,92.9
2023-02-02 09:50:00,8.16,-2.935065279,92.3
2023-02-02 10:00:00,8.26,-2.844634621,91.9
2023-02-02 10:10:00,8.41,-3.253542375,91.2
2023-02-02 10:20:00,8.58,-2.656441006,90.7
2023-02-02 10:30:00,8.81,-2.849706249,89.6
2023-02-02 11:30:00,9.83,-3.792086764,83.7
2023-02-02 12:30:00,10,-4.620408184,83.5
2023-02-02 12:40:00,9.91,-4.183154012,84.5
2023-02-02 14:00:00,10.17,-3.516655126,81.2
2023-02-02 14:10:00,10.19,-3.064469322,81.2
2023-02-02 14:20:00,10.11,-3.879954012,81.1
2023-02-02 14:30:00,10.07,-3.333527375,80.9
2023-02-02 14:40:00,10.14,-4.047887474,79.93
2023-02-02 14:50:00,10.16,-3.419180238,79.69
2023-02-02 15:00:00,10.17,-3.265930276,79.79
2023-02-02 15:10:00,10.17,-3.491199256,80.1
2023-02-02 15:20:00,10.16,-3.855529263,80.7
2023-02-02 15:30:00,10.1,-3.435585649,81.3
2023-02-02 15:40:00,9.98,-3.465374232,81.9
2023-02-02 15:50:00,9.9,-3.521993329,82.2
2023-02-02 16:00:00,9.81,-3.465741822,83
2023-02-02 16:10:00,9.69,-3.597600045,83.1
2023-02-02 16:20:00,9.61,-4.14740243,83.4
2023-02-02 16:30:00,9.6,-4.332238868,83.6
2023-02-02 16:40:00,9.55,-3.933018175,84.1
2023-02-02 16:50:00,9.46,-3.664126119,84.7
2023-02-02 17:00:00,9.39,-4.098989394,84.9
2023-02-02 17:10:00,9.31,-4.619648389,85
2023-02-02 17:20:00,9.24,-3.959088773,85.2
2023-02-02 17:30:00,9.09,-3.456727236,85.9
2023-02-02 17:40:00,8.86,-3.700496576,87.2
2023-02-02 17:50:00,8.77,-4.132258464,87.9
2023-02-02 18:00:00,8.81,-4.308210571,87.8
2023-02-02 18:10:00,8.84,-4.377006868,87.9
2023-02-02 18:20:00,8.84,-4.353464645,87.8
2023-02-02 18:30:00,8.86,-4.755295468,88
2023-02-02 18:40:00,8.85,-3.705848412,87.4
2023-02-02 18:50:00,8.78,-3.663111736,87.4
2023-02-02 19:00:00,8.73,-3.889297555,87.3
2023-02-02 19:10:00,8.67,-3.687990568,87.8
2023-02-02 19:20:00,8.56,-3.244587454,88.4
2023-02-02 19:30:00,8.44,-3.93571902,88.8
2023-02-02 19:40:00,8.39,-2.466012728,89
2023-02-02 19:50:00,8.33,-2.693843054,89.3
2023-02-02 20:00:00,8.29,-2.830575079,89.6
2023-02-02 20:10:00,8.3,-3.710550753,89.8
2023-02-02 20:20:00,8.28,-3.53809673,89.8
2023-02-02 20:30:00,8.22,-3.208273483,90.4
2023-02-02 20:40:00,8.17,-3.334435838,90.9
2023-02-02 20:50:00,8.11,-3.291254772,90.9
2023-02-02 21:00:00,8.13,-3.392279758,91
2023-02-02 21:10:00,8.1,-3.107916592,91
2023-02-02 21:20:00,7.952,-2.964649479,91.9
2023-02-02 21:30:00,7.924,-3.190204215,91.9
2023-02-02 21:40:00,7.92,-3.985421327,92
2023-02-02 21:50:00,7.874,-3.303758855,92.3
2023-02-02 22:00:00,7.82,-2.726074377,92.6
2023-02-02 22:10:00,7.804,-3.471282138,92.9
2023-02-02 22:20:00,7.934,-3.628061165,92.6
2023-02-02 22:30:00,8,-3.701803273,92.4
2023-02-02 22:40:00,8.01,-4.491030163,92.1
2023-02-02 22:50:00,7.989,-4.573683149,91.8
2023-02-02 23:00:00,7.929,-4.353320357,91.9
2023-02-02 23:10:00,7.802,-4.498666589,92.5
2023-02-02 23:20:00,7.754,-4.980588853,92.6
2023-02-02 23:30:00,7.728,-3.849889935,93.1
2023-02-02 23:40:00,7.699,-4.274562062,93.6
2023-02-02 23:50:00,7.905,-4.501379777,93.6
2023-02-03 00:00:00,8.06,-4.230035844,93.3
2023-02-03 00:10:00,8.23,-4.792137628,92.8
2023-02-03 00:20:00,8.34,-4.066278112,92.3
2023-02-03 00:30:00,8.4,-3.695828437,91.7
2023-02-03 00:40:00,8.49,-4.579356052,91.6
2023-02-03 00:50:00,8.55,-4.087936983,91.4
2023-02-03 01:00:00,8.57,-3.511736738,91.8
2023-02-03 01:10:00,8.6,-4.438954159,91.7
2023-02-03 01:20:00,8.66,-3.997702613,91.5
2023-02-03 01:30:00,8.68,-4.404015055,91.5
2023-02-03 01:40:00,8.64,-3.889850241,91.4
2023-02-03 01:50:00,8.66,-4.217184452,91.5
2023-02-03 02:00:00,8.63,-4.084422011,91.6
2023-02-03 02:10:00,8.63,-4.465862914,91.6
2023-02-03 02:20:00,8.64,-4.143845357,91.6
2023-02-03 02:30:00,8.62,-3.844625769,91.5
2023-02-03 02:40:00,8.61,-3.739062274,91.5
2023-02-03 02:50:00,8.61,-3.069260989,91.7
2023-02-03 03:00:00,8.57,-3.464690247,91.8
2023-02-03 03:10:00,8.58,-3.333403779,92
2023-02-03 03:20:00,8.47,-2.664745721,91.7
2023-02-03 03:30:00,8.47,-2.69522066,91.1
2023-02-03 03:40:00,8.45,-3.169879519,89.9
2023-02-03 03:50:00,8.52,-3.731258457,88.9
2023-02-03 04:00:00,8.53,-3.624128255,88.9
2023-02-03 04:10:00,8.53,-3.551137763,89.1
2023-02-03 04:20:00,8.45,-3.489470688,89.5
2023-02-03 04:30:00,8.36,-2.810932048,90.1
2023-02-03 04:40:00,8.34,-3.614573776,90.2
2023-02-03 04:50:00,8.35,-2.84374887,90.8
2023-02-03 05:00:00,8.51,-3.036545207,90.8
2023-02-03 05:10:00,8.59,-3.657863525,90.7
2023-02-03 05:20:00,8.68,-3.059868083,90.3
2023-02-03 05:30:00,8.65,-3.375046354,89.9
2023-02-03 05:40:00,8.5,-3.222988375,90.5
2023-02-03 05:50:00,8.31,-2.964946133,91.3
2023-02-03 06:00:00,8.14,-3.359842715,92
2023-02-03 06:10:00,8.02,-3.009900808,92.1
2023-02-03 06:20:00,7.991,-2.92055126,91.7
2023-02-03 06:30:00,8.01,-3.121135599,91.8
2023-02-03 06:40:00,7.96,-3.482813247,91.9
2023-02-03 06:50:00,7.852,-3.427117665,92.7
2023-02-03 07:00:00,7.828,-3.344417666,92.9
2023-02-03 07:10:00,7.799,-2.92538709,92.9
2023-02-03 07:20:00,7.717,-3.704853424,93.2
2023-02-03 07:30:00,7.707,-3.570841959,93.1
2023-02-03 07:40:00,7.658,-3.37575655,93.4
2023-02-03 07:50:00,7.636,-3.334059976,93.4
2023-02-03 08:00:00,7.566,-3.512172441,93.9
2023-02-03 08:10:00,7.421,-3.656003161,94.4
2023-02-03 08:20:00,7.33,-3.305320366,94.9
2023-02-03 08:30:00,7.25,-3.709924827,95.5
2023-02-03 08:40:00,7.203,-4.053026593,95.8
2023-02-03 08:50:00,7.314,-3.97470941,96
2023-02-03 09:00:00,7.419,-3.757748142,96
2023-02-03 09:10:00,7.481,-4.090599253,95.9
2023-02-03 09:20:00,7.647,-3.923175196,95.1
2023-02-03 09:30:00,7.826,-3.79194253,94.1
2023-02-03 10:00:00,8.44,-4.005169525,90.3
2023-02-03 10:10:00,8.63,-4.264094524,90
2023-02-03 10:40:00,9.06,-2.753960784,88.3
2023-02-03 10:50:00,9.31,-2.641301683,87.5
2023-02-03 11:00:00,9.52,-2.950210525,86.6
2023-02-03 12:10:00,10.48,-1.694730823,83.1
2023-02-03 12:20:00,10.46,-1.796987983,81.6
2023-02-03 12:30:00,10.59,-1.774078244,81.3
2023-02-03 12:40:00,10.74,-1.856995647,78.05
2023-02-03 12:50:00,10.89,-2.523208774,77.29
2023-02-03 13:00:00,10.98,-2.367774838,76.33
2023-02-03 13:10:00,11.03,-2.268044538,76.16
2023-02-03 13:20:00,11.03,-2.488403512,76.78
2023-02-03 13:30:00,11.02,-1.879657869,79.24
2023-02-03 13:40:00,10.84,-2.419926719,79.79
2023-02-03 13:50:00,10.81,-2.016169922,78.8
2023-02-03 14:00:00,10.82,-1.339681962,78.66
2023-02-03 14:10:00,10.78,-1.62544879,78.83
2023-02-03 14:20:00,10.71,-1.870075621,79.48
2023-02-03 14:30:00,10.67,-1.342339376,79.35
2023-02-03 14:40:00,10.66,-1.523418864,79.45
2023-02-03 14:50:00,10.63,-1.436584934,79.59
2023-02-03 15:00:00,10.61,-1.767301214,79.59
2023-02-03 15:10:00,10.56,-1.514401842,79.83
2023-02-03 15:20:00,10.47,-1.122713769,79.96
2023-02-03 15:30:00,10.43,-1.383182266,80.4
2023-02-03 15:40:00,10.39,-1.356676692,80.8
2023-02-03 15:50:00,10.38,-0.932686359,80.2
2023-02-03 16:00:00,10.4,-0.781532674,79.69
2023-02-03 16:10:00,10.46,-0.952050089,79.14
2023-02-03 16:20:00,10.43,-0.614286287,78.05
2023-02-03 16:30:00,10.45,-0.872203123,76.47
2023-02-03 16:40:00,10.45,-0.6142313,76.68
2023-02-03 16:50:00,10.38,-0.838218059,76.1
2023-02-03 17:00:00,10.37,-0.930611244,76.1
2023-02-03 17:10:00,10.3,-1.046412731,75.82
2023-02-03 17:20:00,10.31,-1.160740236,73.53
2023-02-03 17:30:00,10.35,-1.305571793,74.18
2023-02-03 17:40:00,10.26,-1.50430423,77.23
2023-02-03 17:50:00,10.02,-1.929576719,81.8
2023-02-03 18:00:00,9.81,-1.367428373,81.3
2023-02-03 18:10:00,9.83,-2.054018605,83.9
2023-02-03 18:20:00,9.73,-2.065060061,84.1
2023-02-03 18:30:00,9.66,-1.823083863,83.4
2023-02-03 18:40:00,9.84,-2.217065999,82.3
2023-02-03 18:50:00,9.89,-2.287466786,81.9
2023-02-03 19:00:00,9.68,-2.284860641,85.8
2023-02-03 19:10:00,9.5,-2.279330004,86.7
2023-02-03 19:20:00,9.38,-2.485630948,87.5
2023-02-03 19:30:00,9.28,-2.658150445,88
2023-02-03 19:40:00,9.19,-2.696645722,88.1
2023-02-03 19:50:00,9.14,-2.400324937,88.4
2023-02-03 20:00:00,9.04,-2.435244618,88.8
2023-02-03 20:10:00,9,-2.394572341,88.6
2023-02-03 20:20:00,8.96,-2.485916783,89
2023-02-03 20:30:00,8.89,-2.25877567,89.2
2023-02-03 20:40:00,8.81,-2.510249779,89.4
2023-02-03 20:50:00,8.8,-2.294954636,86
2023-02-03 21:00:00,8.99,-2.174184502,87
2023-02-03 21:10:00,8.83,-2.068428076,88.8
2023-02-03 21:20:00,8.66,-2.058949727,90.5
2023-02-03 21:30:00,8.56,-2.034917023,91.1
2023-02-03 21:40:00,8.47,-1.697220069,91.6
2023-02-03 21:50:00,8.45,-1.83915344,91.9
2023-02-03 22:00:00,8.42,-1.841882577,92
2023-02-03 22:10:00,8.38,-1.831479273,92
2023-02-03 22:20:00,8.36,-1.818653546,92.3
2023-02-03 22:30:00,8.31,-1.789790395,92.7
2023-02-03 22:40:00,8.26,-2.122308861,93
2023-02-03 22:50:00,8.24,-1.735879205,93.3
2023-02-03 23:00:00,8.19,-1.72471504,93.6
2023-02-03 23:10:00,8.16,-1.885609123,93.8
2023-02-03 23:20:00,8.14,-2.113051368,94.1
2023-02-03 23:30:00,8.09,-1.911941723,94.4
2023-02-03 23:40:00,8.03,-1.708006686,94.7
2023-02-03 23:50:00,7.934,-0.303103952,94.8
2023-02-04 00:00:00,7.771,-1.485211769,95.4
2023-02-04 00:10:00,7.749,-1.715951569,95.8
2023-02-04 00:20:00,7.755,-1.684595667,96
2023-02-04 00:30:00,7.739,-1.575499765,96.4
2023-02-04 00:40:00,7.657,-1.598489816,96.5
2023-02-04 00:50:00,7.624,-1.540817113,96.6
2023-02-04 01:00:00,7.542,-1.203420576,96.7
2023-02-04 01:10:00,7.513,-1.328778319,97
2023-02-04 01:20:00,7.571,-1.375313936,97.2
2023-02-04 01:30:00,7.563,-1.76399763,97.3
2023-02-04 01:40:00,7.563,-2.105736041,97.2
2023-02-04 01:50:00,7.559,-2.101226454,97.1
2023-02-04 02:00:00,7.571,-2.291701617,97.1
2023-02-04 02:10:00,7.569,-2.394111968,97.1
2023-02-04 02:20:00,7.567,-1.902962836,96.9
2023-02-04 02:30:00,7.522,-2.082533894,97
2023-02-04 02:40:00,7.468,-1.932555246,97
2023-02-04 02:50:00,7.39,-1.978586548,97.1
2023-02-04 03:00:00,7.256,-2.452170517,96.9
2023-02-04 03:10:00,7.132,-2.26692772,97.2
2023-02-04 03:20:00,7.053,-2.114986294,97.3
2023-02-04 03:30:00,7,-1.832301746,97.3
2023-02-04 03:40:00,6.934,-1.580886044,97.6
2023-02-04 03:50:00,6.927,-1.412055092,97.8
2023-02-04 04:00:00,6.891,-1.242741411,97.8
2023-02-04 04:10:00,6.86,-1.46432076,98.1
2023-02-04 04:20:00,6.874,-1.845302636,98.2
2023-02-04 04:30:00,6.837,-2.03618071,98.2
2023-02-04 04:40:00,6.725,-2.166694082,98.1
2023-02-04 04:50:00,6.62,-2.28676472,98.1
2023-02-04 05:00:00,6.565,-2.289768714,98.3
2023-02-04 05:10:00,6.498,-2.058843947,98.2
2023-02-04 05:20:00,6.432,-2.099196955,98.3
2023-02-04 05:30:00,6.384,-1.664678778,98.3
2023-02-04 05:40:00,6.367,-1.363502221,98.5
2023-02-04 05:50:00,6.379,-1.562409344,98.6
2023-02-04 06:00:00,6.392,-1.774359748,98.6
2023-02-04 06:10:00,6.366,-2.071306509,98.6
2023-02-04 06:20:00,6.348,-2.204744692,98.6
2023-02-04 06:30:00,6.27,-1.676567892,98.8
2023-02-04 06:40:00,6.204,-1.802975285,98.6
2023-02-04 06:50:00,6.151,-1.715977386,98.8
2023-02-04 07:00:00,5.998,-1.734538159,98.8
2023-02-04 07:10:00,5.951,-1.570303801,98.9
2023-02-04 07:20:00,5.87,-1.377723329,98.8
2023-02-04 07:30:00,5.775,-2.017304071,98.8
2023-02-04 07:40:00,5.735,-1.678660488,98.8
2023-02-04 07:50:00,5.69,-1.547354408,98.8
2023-02-04 08:00:00,5.742,-2.152893616,98.7
2023-02-04 08:10:00,5.752,-2.341148562,98.8
2023-02-04 08:20:00,5.81,-1.941284036,98.6
2023-02-04 08:30:00,5.758,-1.981924532,98.7
2023-02-04 08:40:00,5.778,-1.948477397,98.5
2023-02-04 08:50:00,5.911,-1.858449564,98.5
2023-02-04 09:00:00,5.968,-2.313907987,98.4
2023-02-04 09:10:00,6.079,-2.121332189,98.2
2023-02-04 09:20:00,6.114,-1.826818382,98
2023-02-04 09:30:00,6.165,-2.037553033,98
2023-02-04 09:40:00,6.221,-2.008247214,97.9
2023-02-04 09:50:00,6.299,-2.245057836,97.8
2023-02-04 10:00:00,6.392,-2.096182411,97.5
2023-02-04 10:10:00,6.437,-1.816607756,97.4
2023-02-04 10:20:00,6.528,-1.168440502,97.2
2023-02-04 10:30:00,6.565,-1.380261851,97
2023-02-04 10:40:00,6.635,-1.605515612,97.1
2023-02-04 10:50:00,6.711,-1.770125954,96.2
2023-02-04 11:00:00,6.773,-1.847711064,95.4
2023-02-04 11:10:00,6.855,-1.32273316,94.4
2023-02-04 11:20:00,7.004,-1.37983187,93.1
2023-02-04 11:30:00,7.09,-1.650026672,91.6
2023-02-04 11:40:00,7.225,-1.694755021,90.1
2023-02-04 11:50:00,7.369,-1.28355249,87.7
2023-02-04 12:00:00,7.56,-1.312217729,83.7
2023-02-04 12:10:00,7.699,-1.49042972,82.4
2023-02-04 12:20:00,7.692,-1.223513189,82.4
2023-02-04 12:30:00,7.713,-1.22567627,82.2
2023-02-04 12:40:00,7.76,-1.419211451,82
2023-02-04 12:50:00,7.767,-1.384360655,81.8
2023-02-04 13:00:00,7.771,-2.071841024,81.2
2023-02-04 13:10:00,7.761,-1.876817038,81.5
2023-02-04 13:20:00,7.789,-1.699724559,81
2023-02-04 13:30:00,7.839,-1.57205483,79.82
2023-02-04 13:40:00,7.874,-2.053729363,79.88
2023-02-04 13:50:00,7.9,-1.430101733,79.42
2023-02-04 14:00:00,7.959,-1.645852113,78.58
2023-02-04 14:10:00,8.02,-2.168176906,77.81
2023-02-04 14:20:00,8.04,-1.998361611,77.35
2023-02-04 14:30:00,8.06,-2.015552721,77.04
2023-02-04 14:40:00,8.06,-1.628266128,77.8
2023-02-04 14:50:00,8.12,-1.464355195,77.04
2023-02-04 15:00:00,8.11,-1.549148856,76.53
2023-02-04 15:10:00,8.13,-2.005383211,76.56
2023-02-04 15:20:00,8.06,-2.12670368,76.77
2023-02-04 15:30:00,8.04,-2.092078787,76.7
2023-02-04 15:40:00,8.01,-2.276064389,77.25
2023-02-04 15:50:00,7.988,-2.301195107,77.59
2023-02-04 16:00:00,7.963,-1.959702993,77.93
2023-02-04 16:10:00,7.914,-2.00121945,78.07
2023-02-04 16:20:00,7.916,-1.915085699,78.68
2023-02-04 16:30:00,7.897,-2.634497232,78.96
2023-02-04 16:40:00,7.892,-2.67459713,78.72
2023-02-04 16:50:00,7.877,-2.65232934,78.65
2023-02-04 17:00:00,7.889,-2.739977483,78.82
2023-02-04 17:10:00,7.813,-2.845697327,80.6
